nvm_seq,flash_page,flash_slot,flash_offset,record_timestamp_ms,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_speed_mps,gps_vel_down_mps,gps_heading_deg,gps_utc_time,gps_num_satellites,gps_fix_type,gps_valid,imu_accel_x_g,imu_accel_y_g,imu_accel_z_g,imu_accel_mag_g,imu_gyro_x_dps,imu_gyro_y_dps,imu_gyro_z_dps,imu_valid,baro_pressure_pa,baro_alt_m,baro_temp_c,baro_valid,i2c_bus_state,batt_voltage_mv,batt_valid,coral_block,coral_valid,record_crc16
98,5,3,10552,790278,0.0,0.0,-17.0,0.0,0.0,0.0,1626,0,0,0,1.012451171875,-0.00537109375,-0.1005859375,1.0174496173858643,-0.9007633328437805,0.25190839171409607,-0.9847328066825867,1,95885.0,0.6053466796875,26.450000762939453,1,0,3888,1,130a0000ff09030099e30b0025000000,1,0xDD35
99,5,4,10656,820335,0.0,0.0,-17.0,0.0,0.0,0.0,1656,0,0,0,1.015380859375,-0.007080078125,-0.1025390625,1.0205696821212769,-0.7404580116271973,0.2977099120616913,-1.1145038604736328,1,95893.0,-0.07696533203125,26.440000534057617,1,0,3923,1,140a0000ff0b0401f1270c0026000000,0,0x164B
100,5,5,10760,850440,0.0,0.0,-17.0,0.0,0.0,0.0,1726,0,0,0,1.023193359375,-0.002197265625,-0.10009765625,1.0280802249908447,-0.8625954389572144,0.2671755850315094,-1.122137427330017,1,95899.0,-0.43267822265625,26.440000534057617,1,0,3923,1,170a0000ff0e0500ebf40c0028000000,1,0x5CF7
101,5,6,10864,880509,0.0,0.0,-17.0,0.0,0.0,0.0,1756,0,0,0,1.011962890625,-0.007080078125,-0.10400390625,1.0173178911209106,-0.7938931584358215,0.30534350872039795,-1.106870174407959,1,95894.0,0.171722412109375,26.440000534057617,1,0,3904,1,180a0000ff0703003a390d0029000000,0,0xA004
102,5,7,10968,910609,0.0,0.0,-17.0,0.0,0.0,0.0,1826,0,0,0,1.025634765625,-0.00537109375,-0.094482421875,1.0299913883209229,-0.8244274854660034,0.15267175436019897,-1.0152671337127686,1,95896.0,-0.02386474609375,26.450000762939453,1,0,3916,1,1a0a0000ff070300f2c10d002b000000,1,0x3AE3
103,5,8,11072,940698,0.0,0.0,-17.0,0.0,0.0,0.0,1856,0,0,0,1.013916015625,-0.00732421875,-0.10205078125,1.019065022468567,-0.6717557311058044,0.6870229244232178,-1.0152671337127686,0,95899.0,-0.11517333984375,26.459999084472656,1,0,3904,1,1b0a0000ff0502004e060e002c000000,1,0xE8CF
104,5,9,11176,970698,0.0,0.0,-17.0,0.0,0.0,0.0,1927,0,0,0,1.019287109375,-0.002197265625,-0.093994140625,1.0236140489578247,-0.8167939186096191,0.3358778655529022,-1.1832060813903809,0,95901.0,-0.169769287109375,26.459999084472656,1,0,3904,1,1d0a0000ff060200018f0e002d000000,0,0x83C3
105,5,10,11280,1000778,0.0,0.0,-17.0,0.0,0.0,0.0,1957,0,0,0,1.016845703125,-0.002685546875,-0.096435546875,1.0214117765426636,-0.9465649127960205,0.4122137427330017,-1.1755725145339966,1,95902.0,-0.1822509765625,26.469999313354492,1,0,3891,1,1f0a0000ff090300c6170f002f000000,1,0xDAB3
106,5,11,11384,1030784,0.0,0.0,-17.0,0.0,0.0,0.0,2027,0,0,0,1.018798828125,-0.01171875,-0.096923828125,1.023465871810913,-0.847328245639801,0.030534351244568825,-1.3358778953552246,1,95902.0,-0.149017333984375,26.469999313354492,1,0,3891,1,210a0000ff0803007ba00f0031000000,1,0x0C39
107,5,12,11488,1060846,0.0,0.0,-17.0,0.0,0.0,0.0,2057,0,0,0,1.014892578125,-0.004638671875,-0.095703125,1.019405484199524,-0.9694656729698181,0.35114502906799316,-0.9541984796524048,1,95904.0,-0.243896484375,26.469999313354492,1,0,3891,1,220a0000ff060200d8e40f0032000000,1,0xF2D5
108,5,13,11592,1090946,0.0,0.0,-17.0,0.0,0.0,0.0,2127,0,0,0,1.017333984375,-0.00048828125,-0.09716796875,1.0219639539718628,-0.7557252049446106,0.17557251453399658,-1.0534350872039795,0,95905.0,-0.275238037109375,26.489999771118164,1,0,3916,1,240a0000ff090300916d100033000000,0,0x3313
109,5,14,11696,1121011,0.0,0.0,-17.0,0.0,0.0,0.0,2157,0,0,0,1.021240234375,-0.000244140625,-0.099365234375,1.0260628461837769,-0.8015267252922058,0.08396946638822556,-1.0076335668563843,1,95903.0,-0.05816650390625,26.489999771118164,1,0,3900,1,250a0000ff140801ecb1100034000000,0,0xD44B
110,5,15,11800,1151111,0.0,0.0,-17.0,0.0,0.0,0.0,2227,0,0,0,1.0205078125,-0.002197265625,-0.093505859375,1.0247849225997925,-0.8396946787834167,0.22900763154029846,-1.0916030406951904,1,95905.0,-0.229034423828125,26.5,1,0,3916,1,280a0000ff0b0400357f110036000000,1,0x715F
111,5,16,11904,1181189,0.0,0.0,-17.0,0.0,0.0,0.0,2257,0,0,0,1.01904296875,-0.009033203125,-0.10400390625,1.024376392364502,-0.9694656729698181,0.18320611119270325,-0.9694656729698181,1,95902.0,0.0726318359375,26.5,1,0,3910,1,290a0000ff09030070c3110037000000,0,0xF027
112,5,17,12008,1211192,0.0,0.0,-17.0,0.0,0.0,0.0,2327,0,0,0,1.021728515625,-0.005615234375,-0.102783203125,1.0269006490707397,-0.6488549709320068,0.19083969295024872,-1.122137427330017,1,95902.0,0.080230712890625,26.489999771118164,1,0,3916,1,2b0a0000ff0903001b4c120039000000,1,0xFA45
113,5,18,12112,1241243,0.0,0.0,-17.0,0.0,0.0,0.0,2357,0,0,0,1.015625,-0.002197265625,-0.09619140625,1.020172357559204,-0.8702290058135986,0.2442748099565506,-0.8702290058135986,1,95903.0,-0.000640869140625,26.510000228881836,1,0,3888,1,2c0a0000ff040101859012003a000000,0,0xB482
114,6,0,12288,1271246,0.0,0.0,-17.0,0.0,0.0,0.0,2427,0,0,0,1.015625,-0.0048828125,-0.093994140625,1.0199768543243408,-0.6870229244232178,0.35877862572669983,-1.0152671337127686,1,95897.0,0.5452880859375,26.520000457763672,1,0,3916,1,2f0a0000ff0c0500a55d13003c000000,1,0x8359
115,6,1,12392,1301347,0.0,0.0,-17.0,0.0,0.0,0.0,2457,0,0,0,1.014892578125,-0.00830078125,-0.0947265625,1.01933753490448,-0.8167939186096191,0.20610687136650085,-1.0687023401260376,1,95907.0,-0.28173828125,26.520000457763672,1,0,3891,1,300a0000ff09030008a213003d000000,0,0x2733
116,6,2,12496,1331447,0.0,0.0,-17.0,0.0,0.0,0.0,2527,0,0,0,1.012939453125,-0.00390625,-0.0986328125,1.017737627029419,-0.7786259651184082,0.221374049782753,-1.0305343866348267,1,95908.0,-0.308380126953125,26.520000457763672,1,0,3897,1,320a0000ff050200c92a14003f000000,1,0x2A2A
117,6,3,12600,1361489,0.0,0.0,-17.0,0.0,0.0,0.0,2558,0,0,0,1.011962890625,-0.005859375,-0.093994140625,1.0163356065750122,-0.7633587718009949,0.19083969295024872,-1.2137404680252075,1,95905.0,-0.065948486328125,26.520000457763672,1,0,3884,1,330a0000ff060200296f140040000000,1,0x12AF
118,6,4,12704,1391493,0.0,0.0,-17.0,0.0,0.0,0.0,2628,0,0,0,1.018310546875,-0.00439453125,-0.09814453125,1.023038625717163,-0.885496199131012,0.2442748099565506,-1.0839694738388062,0,95906.0,-0.1370849609375,26.520000457763672,1,0,3894,1,350a0000ff0f060006f8140041000000,0,0x95B4
119,6,5,12808,1421498,0.0,0.0,-17.0,0.0,0.0,0.0,2658,0,0,0,1.017578125,-0.01220703125,-0.09521484375,1.0220959186553955,-0.8244274854660034,0.5496183037757874,-1.0610686540603638,1,95904.0,0.076324462890625,26.520000457763672,1,0,3881,1,370a0000ff050200e580150043000000,1,0xF501
120,6,6,12912,1451498,0.0,0.0,-17.0,0.0,0.0,0.0,2728,0,0,0,1.0185546875,-0.006103515625,-0.100341796875,1.0235034227371216,-0.8931297659873962,0.1221374049782753,-1.0839694738388062,0,95908.0,-0.191009521484375,26.520000457763672,1,0,3891,1,390a0000ff070300b809160045000000,1,0x0CFB
121,6,7,13016,1481660,0.0,0.0,-17.0,0.0,0.0,0.0,2758,0,0,0,1.021728515625,-0.004638671875,-0.09619140625,1.0262569189071655,-0.8015267252922058,0.2671755850315094,-1.2595419883728027,1,95906.0,0.12506103515625,26.530000686645508,1,0,3894,1,3a0a0000ff080300e751160046000000,1,0x73AA
122,6,8,13120,1511664,0.0,0.0,-17.0,0.0,0.0,0.0,2828,0,0,0,1.018798828125,-0.00439453125,-0.092041015625,1.0229573249816895,-0.8244274854660034,0.19083969295024872,-1.1297709941864014,1,95908.0,-0.0615234375,26.540000915527344,1,0,3910,1,3c0a0000ff0c050070da160047000000,0,0x9DA6
123,6,9,13224,1541718,0.0,0.0,-17.0,0.0,0.0,0.0,2858,0,0,0,1.02392578125,0.00048828125,-0.09814453125,1.0286188125610352,-0.8931297659873962,0.19847328960895538,-1.0687023401260376,1,95909.0,-0.07098388671875,26.520000457763672,1,0,3878,1,3d0a0000ff090301bd1e170048000000,0,0x6CD7
124,6,10,13328,38724,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.013916015625,-0.005126953125,-0.098876953125,1.0187386274337769,-0.6641221642494202,0.11450381577014923,-1.1374045610427856,1,95910.0,-0.09539794921875,26.520000457763672,1,0,3891,1,420a0000ff0703003393000000000000,1,0x61E5
125,6,11,13432,68764,0.0,0.0,-17.0,0.0,0.0,0.0,3036,0,0,0,1.016357421875,-0.00537109375,-0.112060546875,1.0225305557250977,-0.8931297659873962,0.09923664480447769,-1.0076335668563843,1,95912.0,-0.14471435546875,26.520000457763672,1,0,3904,1,440a0000ff0703007102010002000000,1,0xC0A8
126,6,12,13536,98849,0.0,0.0,-17.0,0.0,0.0,0.0,3107,0,0,0,1.020263671875,-0.00537109375,-0.105712890625,1.0257396697998047,-0.9465649127960205,0.17557251453399658,-1.1145038604736328,0,95906.0,0.277801513671875,26.5,1,0,3916,1,450a0000ff090300bb46010003000000,1,0x55BF
127,6,13,13640,128852,0.0,0.0,-17.0,0.0,0.0,0.0,3137,0,0,0,1.01611328125,-0.009033203125,-0.09521484375,1.0206044912338257,-0.847328245639801,0.25954198837280273,-0.9618320465087891,1,95910.0,0.050201416015625,26.5,1,0,3888,1,470a0000ff06020069cf010004000000,1,0xCB6E
128,6,14,13744,158983,0.0,0.0,-17.0,0.0,0.0,0.0,3207,0,0,0,15.0,0.0,0.0,15.0,-0.9694656729698181,0.21374045312404633,-1.0076335668563843,0,95909.0,0.21600341796875,26.489999771118164,1,0,3916,1,480a0000ff0903009713020005000000,0,0x3B72
129,6,15,13848,189014,0.0,0.0,-17.0,0.0,0.0,0.0,3237,0,0,0,1.018798828125,-0.009765625,-0.10400390625,1.0241402387619019,-0.8931297659873962,0.21374045312404633,-1.2061069011688232,1,95912.0,999.9354248046875,26.5,1,0,3894,1,4b0a0000ff09030093df020006000000,1,0x0A32
130,6,16,13952,219085,0.0,0.0,-17.0,0.0,0.0,0.0,3307,0,0,0,1.017333984375,-0.0068359375,-0.09619140625,1.0218942165374756,-0.7099236845970154,0.47328245639801025,-1.1755725145339966,1,95913.0,999.8482666015625,26.489999771118164,1,0,3904,1,4c0a0000ff0502004723030007000000,0,0x67EB
131,6,17,14056,249111,0.0,0.0,-17.0,0.0,0.0,0.0,3337,0,0,0,1.01318359375,-0.001953125,-0.103271484375,1.018435001373291,-0.7633587718009949,0.022900763899087906,-1.1679389476776123,1,95908.0,0.28424072265625,26.5,1,0,3897,0,4e0a0000ff07030088ab030009000000,1,0xF760
132,6,18,14160,279173,0.0,0.0,-17.0,0.0,0.0,0.0,3408,0,0,0,1.0244140625,-0.00927734375,-0.093017578125,1.0286701917648315,-0.847328245639801,0.17557251453399658,-1.0458015203475952,1,95908.0,0.28424072265625,26.489999771118164,1,0,3881,0,4f0a0000ff07030081ef03000a000000,1,0xC4A4
133,7,0,14336,309313,0.0,0.0,-17.0,0.0,0.0,0.0,3438,0,0,0,1.02294921875,0.0029296875,-0.10595703125,1.0284262895584106,-0.7709923386573792,0.23664122819900513,-1.0839694738388062,1,95911.0,0.02264404296875,26.5,1,0,3894,1,4f0a0000ff07030181ef03000a000000,0,0x23BE
134,7,1,14440,38759,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.018310546875,-0.0087890625,-0.10791015625,1.0240498781204224,-0.847328245639801,0.15267175436019897,-1.0534350872039795,0,95909.0,0.218994140625,26.5,1,0,3888,1,540a0000ff0502002d6a000000000000,1,0xC167
135,7,2,14544,68771,0.0,0.0,-17.0,0.0,0.0,0.0,3555,0,0,0,1.014404296875,-0.005126953125,-0.09619140625,1.018967628479004,-0.847328245639801,0.21374045312404633,-1.0992366075515747,1,95913.0,-0.07855224609375,26.520000457763672,1,0,3894,1,560a0000ff050200e4f2000002000000,1,0x27CA
136,7,3,14648,98854,0.0,0.0,-17.0,0.0,0.0,0.0,3626,0,0,0,1.019775390625,-0.00537109375,-0.102783203125,1.0249561071395874,-0.847328245639801,0.12977099418640137,-1.1679389476776123,1,95917.0,-0.31781005859375,26.510000228881836,1,0,3884,1,570a0000ff050200e036010003000000,1,0xA5A3
137,7,4,14752,128862,0.0,0.0,-17.0,0.0,0.0,0.0,3656,0,0,0,1.023681640625,0.002197265625,-0.102294921875,1.0287822484970093,-0.9083969593048096,0.15267175436019897,-1.1832060813903809,1,95914.0,0.084686279296875,26.520000457763672,1,0,3891,1,590a0000ff120700aabf010004000000,0,0x491A
138,7,5,14856,158855,0.0,0.0,-17.0,0.0,0.0,0.0,3726,0,0,0,1.020751953125,-0.000732421875,-0.1044921875,1.0260865688323975,-0.8549618124961853,0.290076345205307,-1.0916030406951904,0,95920.0,-0.461151123046875,26.5,1,0,3888,1,5b0a0000ff0502003b48020006000000,1,0x7E67
139,7,6,14960,188993,0.0,0.0,-17.0,0.0,0.0,0.0,3756,0,0,0,1.021728515625,-0.004150390625,-0.10302734375,1.0269181728363037,-0.7862595319747925,0.09923664480447769,-1.1755725145339966,0,95916.0,-0.10260009765625,26.489999771118164,1,0,3904,1,5d0a0000ff070300c7d0020008000000,1,0x39FE
140,7,7,15064,219037,0.0,0.0,-17.0,0.0,0.0,0.0,3826,0,0,0,1.013671875,-0.004150390625,-0.105224609375,1.0191271305084229,-0.7404580116271973,0.22900763154029846,-1.0458015203475952,1,95918.0,-0.26123046875,26.5,1,0,3913,1,5d0a0000ff070301c7d0020008000000,0,0x3D5D
141,7,8,15168,249137,0.0,0.0,-17.0,0.0,0.0,0.0,3856,0,0,0,1.01123046875,-0.00439453125,-0.099609375,1.0161340236663818,-0.8396946787834167,0.5038167834281921,-0.9465649127960205,1,95915.0,-0.003448486328125,26.510000228881836,1,0,3888,1,600a0000ff0c05007e9d030009000000,1,0xE539
142,7,9,15272,279221,0.0,0.0,-17.0,0.0,0.0,0.0,3926,0,0,0,1.01953125,-0.0087890625,-0.105224609375,1.02498459815979,-0.8396946787834167,0.25190839171409607,-1.2213740348815918,1,95914.0,0.13616943359375,26.510000228881836,1,0,3888,1,610a0000ff120701d2e103000a000000,0,0xDE8E
143,7,10,15376,309321,0.0,0.0,-17.0,0.0,0.0,0.0,3956,0,0,0,1.023193359375,0.00048828125,-0.10546875,1.02861487865448,-0.8244274854660034,0.1679389327764511,-1.0458015203475952,1,95922.0,-0.2877197265625,26.530000686645508,1,0,3875,1,640a0000ff01000096ae04000c000000,1,0xFDF9
144,7,11,15480,339387,0.0,0.0,-17.0,0.0,0.0,0.0,4026,0,0,0,1.00732421875,-0.006103515625,-0.115478515625,1.0139400959014893,-0.9312977194786072,0.3129771053791046,-1.0,1,95918.0,0.021484375,26.530000686645508,1,0,3897,1,650a0000ff090300f6f204000d000000,0,0x7A63
145,7,12,15584,369387,0.0,0.0,-17.0,0.0,0.0,0.0,4057,0,0,0,1.01806640625,-0.01171875,-0.092529296875,1.0223298072814941,-0.9694656729698181,0.15267175436019897,-1.0992366075515747,0,95920.0,-0.28631591796875,26.510000228881836,1,0,3891,1,670a0000ff030100bb7b05000f000000,1,0xAC0B
146,7,13,15688,38827,0.0,0.0,-17.0,0.0,0.0,0.0,4200,0,0,0,1.010986328125,-0.0048828125,-0.0966796875,1.0156102180480957,-0.9389312863349915,0.09923664480447769,-1.038167953491211,1,95920.0,-0.319610595703125,26.489999771118164,1,0,3891,1,6a0a0000ff0201002f47000000000000,1,0xCA77
147,7,14,15792,68911,0.0,0.0,-17.0,0.0,0.0,0.0,4230,0,0,0,1.02001953125,-0.006103515625,-0.10400390625,1.0253262519836426,-0.8702290058135986,0.22900763154029846,-1.122137427330017,1,95915.0,0.083251953125,26.5,1,0,3888,1,6c0a0000ff080300accf000001000000,0,0x16CA
148,7,15,15896,98913,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.050048828125,0.006103515625,0.0048828125,1.0500779151916504,-0.5419847369194031,-1.9083969593048096,10.961832046508789,0,95921.0,-0.396240234375,26.510000228881836,0,0,3894,1,6e0a0000ff160800aa58010003000000,1,0x34C4
149,7,16,16000,129009,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.050048828125,0.006103515625,0.0048828125,1.0500779151916504,-0.5419847369194031,-1.9083969593048096,10.961832046508789,0,95921.0,-0.396240234375,26.510000228881836,0,0,3878,1,6f0a0000ff090301069d010004000000,0,0x4C60
150,7,17,16104,159093,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.050048828125,0.006103515625,0.0048828125,1.0500779151916504,-0.5419847369194031,-1.9083969593048096,10.961832046508789,0,95921.0,-0.396240234375,26.510000228881836,0,0,3878,1,720a0000ff0903008a69020006000000,1,0xC5D4
151,7,18,16208,38671,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0166015625,-0.005126953125,-0.104248046875,1.0219454765319824,-0.7938931584358215,0.3206106722354889,-1.0,1,95919.0,-0.057647705078125,26.3799991607666,1,0,3884,1,740a0000ff0e0500b348000000000000,1,0xD8CD
152,8,0,16384,68749,0.0,0.0,-17.0,0.0,0.0,0.0,117,0,0,0,1.018798828125,-0.00634765625,-0.098876953125,1.0236053466796875,-0.8091602921485901,0.18320611119270325,-1.0229008197784424,1,95919.0,-0.07928466796875,26.399999618530273,1,0,3936,1,760a0000ff0903002bd1000001000000,1,0x656A
153,8,1,16488,98774,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.010498046875,-0.01025390625,-0.094482421875,1.014957308769226,-0.7480915784835815,0.1679389327764511,-1.0610686540603638,1,95920.0,-0.062835693359375,26.40999984741211,1,0,3948,1,760a0000ff0903002bd1000001000000,1,0xA57F
154,8,2,16592,128874,0.0,0.0,-17.0,0.0,0.0,0.0,217,0,0,0,1.017333984375,-0.00927734375,-0.10302734375,1.0225796699523926,-0.8244274854660034,0.23664122819900513,-1.229007601737976,1,95918.0,0.26153564453125,26.420000076293945,1,0,3939,1,760a0000ff0903002bd1000001000000,1,0x5F0D
155,8,3,16696,158967,0.0,0.0,-17.0,0.0,0.0,0.0,248,0,0,0,1.01513671875,-0.001953125,-0.107666015625,1.0208321809768677,-0.7862595319747925,0.20610687136650085,-1.160305380821228,0,95916.0,0.209625244140625,26.43000030517578,1,0,3945,1,760a0000ff0903002bd1000001000000,1,0x04D9
156,8,4,16800,188967,0.0,0.0,-17.0,0.0,0.0,0.0,318,0,0,0,1.017578125,-0.005615234375,-0.100341796875,1.0225287675857544,-0.7938931584358215,0.2977099120616913,-0.9770992398262024,1,95916.0,0.181976318359375,26.440000534057617,1,0,3952,1,760a0000ff0903002bd1000001000000,1,0xC4D3
157,8,5,16904,219080,0.0,0.0,-17.0,0.0,0.0,0.0,348,0,0,0,1.013671875,-0.003173828125,-0.100341796875,1.0186309814453125,-0.7022900581359863,0.17557251453399658,-1.0916030406951904,1,95919.0,-0.11932373046875,26.440000534057617,1,0,3936,1,760a0000ff0903002bd1000001000000,1,0x4864
158,8,6,17008,249180,0.0,0.0,-17.0,0.0,0.0,0.0,418,0,0,0,1.01220703125,-0.004638671875,-0.096435546875,1.0168009996414185,-0.7862595319747925,0.13740457594394684,-1.1832060813903809,1,95920.0,-0.164886474609375,26.450000762939453,1,0,3945,1,760a0000ff0903002bd1000001000000,1,0xB1F4
159,8,7,17112,279230,0.0,0.0,-17.0,0.0,0.0,0.0,448,0,0,0,1.01513671875,-0.005859375,-0.099609375,1.020028829574585,-0.8244274854660034,0.07633587718009949,-1.0534350872039795,1,95925.0,-0.150421142578125,26.450000762939453,1,0,3875,1,760a0000ff0903002bd1000001000000,1,0x566B
160,8,8,17216,309251,0.0,0.0,-17.0,0.0,0.0,0.0,518,0,0,0,1.015625,-0.007080078125,-0.09521484375,1.0201029777526855,-0.8549618124961853,0.09923664480447769,-1.2977099418640137,1,95924.0,0.063385009765625,26.459999084472656,1,0,3881,1,770a000000000000aa83040002000000,0,0x9B00
161,8,9,17320,339295,0.0,0.0,-17.0,0.0,0.0,0.0,548,0,0,0,1.021240234375,-0.0126953125,-0.087646484375,1.0250729322433472,-0.8396946787834167,0.13740457594394684,-0.9541984796524048,1,95924.0,0.069549560546875,26.450000762939453,1,0,3878,1,790a0000ff0e0500da26050004000000,1,0xCAC7
162,8,10,17424,369345,0.0,0.0,-17.0,0.0,0.0,0.0,618,0,0,0,1.0146484375,-0.00048828125,-0.09814453125,1.0193841457366943,-0.7938931584358215,0.221374049782753,-1.106870174407959,1,95923.0,0.16925048828125,26.469999313354492,1,0,3904,1,7b0a0000ff0602009697050006000000,1,0xE7CE
163,8,11,17528,399361,0.0,0.0,-17.0,0.0,0.0,0.0,648,0,0,0,1.020751953125,-0.0068359375,-0.110107421875,1.0266960859298706,-0.9312977194786072,0.21374045312404633,-1.0610686540603638,1,95925.0,0.00250244140625,26.469999313354492,1,0,3865,1,7c0a0000ff070300d5db050007000000,0,0xF08C
164,8,12,17632,429407,0.0,0.0,-17.0,0.0,0.0,0.0,719,0,0,0,1.019287109375,-0.0087890625,-0.09814453125,1.0240389108657837,-0.8320610523223877,0.1679389327764511,-1.0839694738388062,1,95924.0,0.2464599609375,26.459999084472656,1,0,3872,1,7e0a0000ff0803001d64060009000000,1,0x47F1
165,8,13,17736,459431,0.0,0.0,-17.0,0.0,0.0,0.0,749,0,0,0,1.013427734375,-0.0087890625,-0.096923828125,1.0180898904800415,-0.8625954389572144,0.3435114622116089,-1.1832060813903809,1,95932.0,-0.414154052734375,26.450000762939453,1,0,3900,1,7e0a0000ff0803011d64060009000000,0,0x18ED
166,8,14,17840,489500,0.0,0.0,-17.0,0.0,0.0,0.0,819,0,0,0,1.01611328125,-0.001220703125,-0.102294921875,1.0212501287460327,-0.7633587718009949,0.15267175436019897,-1.1374045610427856,1,95927.0,0.0958251953125,26.450000762939453,1,0,3910,1,820a0000ff160800d77407000b000000,1,0xF980
167,8,15,17944,519787,0.0,0.0,-17.0,0.0,0.0,0.0,849,0,0,0,1.02099609375,-0.0009765625,-0.1005859375,1.0259393453598022,-0.8625954389572144,0.2748091518878937,-1.2213740348815918,1,95929.0,-9.1552734375e-05,26.43000030517578,1,0,3888,1,830a0000ff0c050014b907000c000000,0,0x730F
168,8,16,18048,549933,0.0,0.0,-17.0,0.0,0.0,0.0,919,0,0,0,1.0224609375,-0.00146484375,-0.1005859375,1.0273977518081665,-0.8625954389572144,0.30534350872039795,-1.1374045610427856,1,95929.0,-0.023468017578125,26.440000534057617,1,0,3897,1,850a0000ff040100a44108000e000000,1,0xB551
169,8,17,18152,579969,0.0,0.0,-17.0,0.0,0.0,0.0,949,0,0,0,1.0263671875,-0.003173828125,-0.107421875,1.0319782495498657,-0.9541984796524048,0.2442748099565506,-1.2213740348815918,1,95930.0,0.003143310546875,26.450000762939453,1,0,3881,1,850a0000ff040101a44108000e000000,0,0x683B
170,8,18,18256,610067,0.0,0.0,-17.0,0.0,0.0,0.0,1019,0,0,0,1.016357421875,-0.004638671875,-0.101806640625,1.0214539766311646,-0.885496199131012,0.25954198837280273,-1.0992366075515747,1,95931.0,-0.137176513671875,26.450000762939453,1,0,3872,1,880a0000ff070300a50e09000f000000,0,0xF8B7
171,9,0,18432,640088,0.0,0.0,-17.0,0.0,0.0,0.0,1049,0,0,0,1.01953125,-0.0029296875,-0.10009765625,1.024437427520752,-0.847328245639801,0.20610687136650085,-1.0916030406951904,0,95931.0,-0.11285400390625,26.450000762939453,1,0,3868,1,8a0a0000ff0d05002297090011000000,1,0x8F55
172,9,1,18536,670100,0.0,0.0,-17.0,0.0,0.0,0.0,1119,0,0,0,1.021728515625,-0.011474609375,-0.096435546875,1.0263334512710571,-0.8244274854660034,0.37404578924179077,-1.229007601737976,1,95930.0,-0.067596435546875,26.459999084472656,1,0,3884,1,8c0a0000ff0a0400c61f0a0013000000,1,0x20E7
173,9,2,18640,38674,0.0,0.0,-17.0,0.0,0.0,0.0,1202,0,0,0,1.020751953125,-0.00732421875,-0.094482421875,1.0251414775848389,-0.9541984796524048,0.21374045312404633,-1.0916030406951904,1,95931.0,-0.0091552734375,26.459999084472656,1,0,3888,1,8e0a0000ff0e0500c75f000000000000,0,0x76E7
174,9,3,18744,68742,0.0,0.0,-17.0,0.0,0.0,0.0,1232,0,0,0,1.015380859375,-0.003662109375,-0.108642578125,1.0211830139160156,-0.9541984796524048,0.1221374049782753,-1.0916030406951904,1,95933.0,-0.136138916015625,26.479999542236328,1,0,3894,1,900a0000ff03010071e8000002000000,1,0x480A
175,9,4,18848,98895,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0107421875,-0.009033203125,-0.096435546875,1.015372395515442,-0.8167939186096191,0.07633587718009949,-1.0152671337127686,1,95935.0,-0.309814453125,26.469999313354492,1,0,3862,1,910a0000ff0f06015f2c010003000000,0,0xBA87
176,9,5,18952,128942,0.0,0.0,-17.0,0.0,0.0,0.0,1332,0,0,0,1.02197265625,0.0,-0.0986328125,1.0267212390899658,-0.885496199131012,0.1679389327764511,-1.0076335668563843,1,95934.0,-0.094635009765625,26.5,1,0,3875,1,910a0000ff0f06015f2c010003000000,0,0xA923
177,9,6,19056,38671,0.0,0.0,-17.0,0.0,0.0,0.0,1440,0,0,0,1.02099609375,-0.002197265625,-0.10546875,1.0264314413070679,-0.9389312863349915,0.038167938590049744,-0.9923664331436157,1,95936.0,-0.246337890625,26.489999771118164,1,0,3884,1,970a0000ff1b0a007e5d000000000000,0,0x4BE0
178,9,7,19160,68754,0.0,0.0,-17.0,0.0,0.0,0.0,1510,0,0,0,1.01123046875,-0.004150390625,-0.101318359375,1.0163018703460693,-0.9160305261611938,0.221374049782753,-1.0839694738388062,1,95932.0,0.123138427734375,26.489999771118164,1,0,3862,1,980a0000ff291001e0a1000001000000,0,0x6530
179,9,8,19264,98738,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.019287109375,-0.00341796875,-0.094482421875,1.0236624479293823,-1.0,0.030534351244568825,-1.0763359069824219,1,95932.0,0.14837646484375,26.479999542236328,1,0,3878,1,9a0a0000ff020101262a010002000000,0,0xEDBA
180,9,9,19368,128834,0.0,0.0,-17.0,0.0,0.0,0.0,1610,0,0,0,1.0185546875,-0.0029296875,-0.099365234375,1.023394227027893,-0.847328245639801,0.221374049782753,-1.1755725145339966,1,95932.0,0.109771728515625,26.479999542236328,1,0,3891,1,9d0a0000ff08030030f7010004000000,1,0x7865
181,9,10,19472,158852,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.019287109375,0.002197265625,-0.097412109375,1.0239335298538208,-0.8702290058135986,0.1679389327764511,-1.0534350872039795,1,95933.0,0.0101318359375,26.489999771118164,1,0,3859,1,9e0a0000ff0c0500893b020005000000,1,0x5154
