elapsed_min,battery_v,battery_min_v,battery_max_v,coral_fault
98.65,3.852,3.83,3.862,0
98.68333,3.849,3.804,3.916,0
98.71667,3.849,3.84,3.859,0
98.75,3.849,3.83,3.862,0
98.78333,3.852,3.833,3.862,0
98.81667,3.852,3.84,3.862,0
98.85,3.84,3.804,3.856,0
98.88333,3.846,3.827,3.862,0
98.91667,3.849,3.833,3.862,0
98.95,3.849,3.472,3.862,0
98.98333,3.8475,3.824,3.862,0
99.01667,3.852,3.811,3.862,0
99.05,3.849,3.83,3.865,0
99.08333,3.849,3.833,3.862,0
99.11667,3.849,3.833,3.862,0
99.15,3.849,3.836,3.862,0
99.18333,3.843,3.83,3.862,0
99.21667,3.849,3.808,3.865,0
99.25,3.8475,3.808,3.865,0
99.28333,3.849,3.833,3.862,0
99.31667,3.849,3.811,3.862,0
99.35,3.849,3.836,3.862,0
99.38333,3.846,3.801,3.865,0
99.41667,3.849,3.82,3.862,0
99.45,3.843,3.83,3.856,0
99.48333,3.849,3.824,3.862,0
99.51667,3.849,3.836,3.862,0
99.55,3.849,3.808,3.862,0
99.58333,3.849,3.833,3.862,0
99.61667,3.849,3.836,3.862,0
99.65,3.849,3.836,3.865,0
99.68333,3.849,3.836,3.862,0
99.71667,3.8415,3.804,3.862,0
99.75,3.849,3.824,3.862,0
99.78333,3.849,3.827,3.865,0
99.81667,3.849,3.83,3.865,0
99.85,3.849,3.824,3.862,0
99.88333,3.849,3.788,3.862,0
99.91667,3.849,3.836,3.865,0
99.95,3.849,3.836,3.862,0
99.98333,3.849,3.836,3.862,0
100.01667,3.846,3.82,3.856,0
100.05,3.849,3.811,3.862,0
100.08333,3.852,3.833,3.862,0
100.11667,3.8475,3.833,3.862,0
100.15,3.8445,3.833,3.868,0
100.18333,3.846,3.824,3.862,0
100.21667,3.849,3.817,3.862,0
100.25,3.849,3.801,3.862,0
100.28333,3.849,3.824,3.868,0
100.31667,3.8445,3.827,3.862,0
100.35,3.849,3.83,3.862,0
100.38333,3.8475,3.827,3.859,0
100.41667,3.846,3.798,3.862,0
100.45,3.8475,3.833,3.862,0
100.48333,3.846,3.824,3.856,0
100.51667,3.849,3.827,3.862,0
100.55,3.849,3.833,3.862,0
100.58333,3.8445,3.798,3.856,0
100.61667,3.843,3.827,3.862,0
100.65,3.849,3.833,3.862,0
100.68333,3.849,3.833,3.862,0
100.71667,3.846,3.833,3.856,0
100.75,3.849,3.811,3.862,0
100.78333,3.852,3.84,3.856,0
100.81667,3.8475,3.836,3.862,0
100.85,3.843,3.83,3.862,0
100.88333,3.8445,3.824,3.865,0
100.91667,3.849,3.811,3.859,0
100.95,3.843,3.824,3.868,0
100.98333,3.849,3.824,3.859,0
101.01667,3.846,3.84,3.862,0
101.05,3.843,3.833,3.862,0
101.08333,3.846,3.801,3.859,0
101.11667,3.8415,3.824,3.862,0
101.15,3.843,3.824,3.852,0
101.18333,3.846,3.827,3.865,0
101.21667,3.849,3.827,3.865,0
101.25,3.836,3.795,3.862,0
101.28333,3.849,3.833,3.862,0
101.31667,3.849,3.83,3.862,0
101.35,3.849,3.84,3.859,0
101.38333,3.8475,3.833,3.859,0
101.41667,3.843,3.833,3.862,0
101.45,3.84,3.811,3.852,0
101.48333,3.849,3.833,3.865,0
101.51667,3.849,3.801,3.865,0
101.55,3.849,3.833,3.862,0
101.58333,3.8445,3.827,3.862,0
101.61667,3.8475,3.792,3.862,0
101.65,3.846,3.836,3.859,0
101.68333,3.8475,3.833,3.859,0
101.71667,3.846,3.82,3.862,0
101.75,3.8505,3.824,3.862,0
101.78333,3.849,3.798,3.862,0
101.81667,3.8505,3.824,3.862,0
101.85,3.843,3.824,3.859,0
101.88333,3.849,3.83,3.865,0
101.91667,3.8475,3.833,3.859,0
101.95,3.846,3.811,3.856,0
101.98333,3.8445,3.827,3.856,0
102.01667,3.838,3.827,3.849,0
102.05,3.8475,3.814,3.862,0
102.08333,3.849,3.824,3.862,0
102.11667,3.846,3.808,3.856,0
102.15,3.849,3.824,3.862,0
102.18333,3.849,3.83,3.859,0
102.21667,3.846,3.833,3.856,0
102.25,3.849,3.83,3.862,0
102.28333,3.843,3.824,3.859,0
102.31667,3.8445,3.795,3.862,0
102.35,3.846,3.82,3.862,0
102.38333,3.849,3.827,3.859,0
102.41667,3.843,3.833,3.862,0
102.45,3.846,3.827,3.859,0
102.48333,3.849,3.785,3.862,0
102.51667,3.846,3.833,3.849,0
102.55,3.8445,3.824,3.852,0
102.58333,3.838,3.824,3.852,0
102.61667,3.849,3.824,3.862,0
102.65,3.846,3.782,3.859,0
102.68333,3.849,3.833,3.862,0
102.71667,3.8475,3.83,3.856,0
102.75,3.849,3.827,3.862,0
102.78333,3.843,3.83,3.859,0
102.81667,3.846,3.792,3.849,0
102.85,3.843,3.827,3.856,0
102.88333,3.843,3.817,3.862,0
102.91667,3.8445,3.82,3.897,0
102.95,3.846,3.824,3.862,0
102.98333,3.843,3.833,3.856,0
103.01667,3.843,3.772,3.859,0
103.05,3.846,3.82,3.859,0
103.08333,3.8475,3.827,3.878,0
103.11667,3.846,3.82,3.859,0
103.15,3.84,3.814,3.859,0
103.18333,3.846,3.804,3.865,0
103.21667,3.846,3.824,3.862,0
103.25,3.843,3.824,3.856,0
103.28333,3.8475,3.827,3.859,0
103.31667,3.8475,3.836,3.859,0
103.35,3.843,3.795,3.859,0
103.38333,3.8475,3.83,3.862,0
103.41667,3.843,3.824,3.852,0
103.45,3.836,3.827,3.856,0
103.48333,3.849,3.817,3.862,0
103.51667,3.846,3.798,3.856,0
103.55,3.8475,3.824,3.859,0
103.58333,3.846,3.827,3.856,0
103.61667,3.846,3.833,3.859,0
103.65,3.846,3.833,3.862,0
103.68333,3.846,3.772,3.875,0
103.71667,3.843,3.83,3.849,0
103.75,3.846,3.827,3.862,0
103.78333,3.8475,3.824,3.856,0
103.81667,3.846,3.83,3.862,0
103.85,3.8415,3.808,3.862,0
103.88333,3.846,3.779,3.852,0
103.91667,3.8475,3.833,3.852,0
103.95,3.843,3.83,3.849,0
103.98333,3.843,3.827,3.856,0
104.01667,3.8415,3.827,3.862,0
104.05,3.843,3.785,3.862,0
104.08333,3.846,3.817,3.856,0
104.11667,3.843,3.811,3.859,0
104.15,3.843,3.811,3.856,0
104.18333,3.846,3.833,3.852,0
104.21667,3.843,3.779,3.852,0
104.25,3.846,3.833,3.856,0
104.28333,3.84,3.824,3.856,0
104.31667,3.843,3.824,3.859,0
104.35,3.849,3.82,3.862,0
104.38333,3.843,3.817,4.224,0
104.41667,3.8445,3.795,3.856,0
104.45,3.8475,3.836,3.859,0
104.48333,3.8445,3.833,3.862,0
104.51667,3.843,3.824,3.859,0
104.55,3.8415,3.817,3.852,0
104.58333,3.833,3.782,3.856,0
104.61667,3.8475,3.814,3.859,0
104.65,3.843,3.824,3.859,0
104.68333,3.849,3.824,3.852,0
104.71667,3.843,3.83,3.856,0
104.75,3.846,3.798,3.862,0
104.78333,3.849,3.836,3.856,0
104.81667,3.8415,3.824,3.862,0
104.85,3.836,3.82,3.852,0
104.88333,3.846,3.827,3.862,0
104.91667,3.8415,3.788,3.862,0
104.95,3.846,3.82,3.852,0
104.98333,3.846,3.836,3.868,0
105.01667,3.843,3.833,3.849,0
105.05,3.843,3.824,3.856,0
105.08333,3.84,3.792,3.865,0
105.11667,3.846,3.82,3.862,0
105.15,3.8345,3.824,3.852,0
105.18333,3.838,3.817,3.884,0
105.21667,3.843,3.83,3.862,0
105.25,3.84,3.804,3.862,0
105.28333,3.843,3.827,3.852,0
105.31667,3.846,3.824,3.849,0
105.35,3.838,3.83,3.856,0
105.38333,3.843,3.83,3.849,0
105.41667,3.838,3.788,3.856,0
105.45,3.843,3.769,3.862,0
105.48333,3.843,3.827,3.878,0
105.51667,3.843,3.82,3.868,0
105.55,3.843,3.824,3.849,0
105.58333,3.84,3.814,3.856,0
105.61667,3.843,3.788,3.859,0
105.65,3.8415,3.824,3.852,0
105.68333,3.843,3.827,3.862,0
105.71667,3.838,3.817,3.849,0
105.75,3.843,3.827,3.862,0
105.78333,3.84,3.798,3.859,0
105.81667,3.8475,3.82,3.856,0
105.85,3.836,3.82,3.846,0
105.88333,3.843,3.824,3.852,0
105.91667,3.843,3.824,3.856,0
105.95,3.8445,3.788,3.859,0
105.98333,3.8445,3.824,3.862,0
106.01667,3.843,3.824,3.856,0
106.05,3.843,3.82,3.865,0
106.08333,3.843,3.824,3.856,0
106.11667,3.843,3.808,3.852,0
106.15,3.849,3.827,3.859,0
106.18333,3.8415,3.83,3.862,0
106.21667,3.843,3.833,3.859,0
106.25,3.843,3.824,3.849,0
106.28333,3.833,3.798,3.849,0
106.31667,3.843,3.804,3.859,0
106.35,3.843,3.814,3.852,0
106.38333,3.833,3.811,3.84,0
106.41667,3.833,3.766,3.843,0
106.45,3.833,3.817,3.849,0
106.48333,3.836,3.82,3.846,0
106.51667,3.8345,3.82,3.849,0
106.55,3.8315,3.817,3.849,0
106.58333,3.824,3.772,3.846,0
106.61667,3.838,3.817,3.849,0
106.65,3.836,3.804,3.862,0
106.68333,3.84,3.836,3.846,0
106.71667,3.8345,3.827,3.849,0
106.75,3.836,3.769,3.849,0
106.78333,3.838,3.824,3.849,0
106.81667,3.836,3.82,3.849,0
106.85,3.836,3.827,3.849,0
106.88333,3.833,3.804,3.852,0
106.91667,3.838,3.795,3.852,0
106.95,3.84,3.82,3.849,0
106.98333,3.836,3.824,3.852,0
107.01667,3.836,3.824,3.849,0
107.05,3.836,3.82,3.852,0
107.08333,3.836,3.785,3.852,0
107.11667,3.833,3.82,3.846,0
107.15,3.83,3.814,3.843,0
107.18333,3.836,3.798,3.852,0
107.21667,3.833,3.82,3.849,0
107.25,3.836,3.785,3.852,0
107.28333,3.836,3.827,3.852,0
107.31667,3.833,3.817,3.856,0
107.35,3.836,3.824,3.849,0
107.38333,3.836,3.824,3.852,0
107.41667,3.833,3.779,3.849,0
107.45,3.833,3.798,3.859,0
107.48333,3.8345,3.814,3.849,0
107.51667,3.8415,3.801,3.849,0
107.55,3.836,3.824,3.849,0
107.58333,3.836,3.814,3.849,0
107.61667,3.833,3.769,3.862,0
107.65,3.84,3.824,3.846,0
107.68333,3.836,3.814,3.849,0
107.71667,3.833,3.817,3.849,0
107.75,3.83,3.811,3.856,0
107.78333,3.8395,3.766,3.856,0
107.81667,3.84,3.82,3.862,0
107.85,3.8345,3.817,3.849,0
107.88333,3.84,3.824,3.856,0
107.91667,3.8345,3.824,3.846,0
107.95,3.833,3.792,3.852,0
107.98333,3.8345,3.824,3.849,0
108.01667,3.833,3.824,3.849,0
108.05,3.836,3.82,3.859,0
108.08333,3.84,3.817,3.856,0
108.11667,3.83,3.769,3.849,0
108.15,3.8345,3.824,3.852,0
108.18333,3.833,3.824,3.852,0
108.21667,3.84,3.824,3.852,0
108.25,3.838,3.824,3.852,0
108.28333,3.8315,3.808,3.843,0
108.31667,3.833,3.811,3.856,0
108.35,3.84,3.814,4.086,0
108.38333,3.84,3.811,3.852,0
108.41667,3.836,3.824,3.856,0
108.45,3.833,3.808,3.849,0
108.48333,3.8345,3.801,3.849,0
108.51667,3.838,3.824,3.859,0
108.55,3.833,3.82,3.849,0
108.58333,3.827,3.798,3.856,0
108.61667,3.843,3.801,3.878,0
108.65,3.8345,3.756,3.849,0
108.68333,3.8345,3.808,3.849,0
108.71667,3.833,3.82,3.862,0
108.75,3.836,3.827,3.852,0
108.78333,3.838,3.82,3.849,0
108.81667,3.833,3.788,3.849,0
108.85,3.833,3.83,3.846,0
108.88333,3.8315,3.817,3.849,0
108.91667,3.836,3.801,3.856,0
108.95,3.838,3.811,3.846,0
108.98333,3.8345,3.779,3.843,0
109.01667,3.836,3.814,3.862,0
109.05,3.84,3.827,3.849,0
109.08333,3.836,3.824,3.849,0
109.11667,3.833,3.82,3.852,0
109.15,3.827,3.795,3.859,0
109.18333,3.833,3.814,3.852,0
109.21667,3.84,3.808,3.849,0
109.25,3.84,3.814,3.849,0
109.28333,3.833,3.814,3.849,0
109.31667,3.836,3.785,3.846,0
109.35,3.8345,3.824,3.846,0
109.38333,3.833,3.824,3.846,0
109.41667,3.8345,3.808,3.856,0
109.45,3.83,3.814,3.852,0
109.48333,3.836,3.769,3.849,0
109.51667,3.838,3.817,3.856,0
109.55,3.833,3.811,3.849,0
109.58333,3.833,3.824,3.846,0
109.61667,3.833,3.817,3.843,0
109.65,3.8345,3.814,3.849,0
109.68333,3.833,3.782,3.849,0
109.71667,3.833,3.811,3.849,0
109.75,3.833,3.817,3.846,0
109.78333,3.84,3.817,3.849,0
109.81667,3.83,3.817,3.859,0
109.85,3.83,3.788,3.843,0
109.88333,3.833,3.824,3.852,0
109.91667,3.8315,3.82,3.865,0
109.95,3.836,3.824,3.852,0
109.98333,3.833,3.82,3.852,0
110.01667,3.833,3.76,3.849,0
110.05,3.843,3.808,3.852,0
110.08333,3.84,3.811,3.856,0
110.11667,3.833,3.824,3.846,0
110.15,3.8345,3.82,3.849,0
110.18333,3.833,3.785,3.852,0
110.21667,3.833,3.82,3.849,0
110.25,3.836,3.824,3.856,0
110.28333,3.833,3.817,3.846,0
110.31667,3.836,3.795,3.846,0
110.35,3.8345,3.779,3.875,0
110.38333,3.836,3.808,3.852,0
110.41667,3.8345,3.824,3.846,0
110.45,3.836,3.824,3.849,0
110.48333,3.833,3.824,3.849,0
110.51667,3.833,3.798,3.849,0
110.55,3.838,3.824,3.862,0
110.58333,3.833,3.82,3.849,0
110.61667,3.836,3.83,3.852,0
110.65,3.833,3.824,3.849,0
110.68333,3.833,3.817,3.849,0
110.71667,3.8315,3.782,3.852,0
110.75,3.833,3.824,3.849,0
110.78333,3.833,3.811,3.849,0
110.81667,3.833,3.804,3.849,1
110.85,3.836,3.804,3.846,1
110.88333,3.833,3.785,3.9,1
110.91667,3.833,3.824,3.843,0
110.95,3.833,3.817,3.843,0
110.98333,3.833,3.82,3.846,0
111.01667,3.836,3.824,3.849,0
111.05,3.827,3.769,3.843,0
111.08333,3.833,3.804,3.852,0
111.11667,3.838,3.817,4.124,0
111.15,3.833,3.811,3.849,0
111.18333,3.833,3.824,3.846,0
111.21667,3.83,3.788,3.846,0
111.25,3.833,3.824,3.849,0
111.28333,3.8345,3.814,3.849,0
111.31667,3.833,3.82,3.849,0
111.35,3.833,3.814,3.849,0
111.38333,3.836,3.804,3.852,0
111.41667,3.836,3.772,3.849,0
111.45,3.83,3.811,3.856,0
111.48333,3.833,3.82,3.849,0
111.51667,3.833,3.817,3.849,0
111.55,3.833,3.817,3.849,0
111.58333,3.833,3.776,3.849,1
111.61667,3.833,3.811,3.846,1
111.65,3.833,3.82,3.849,1
111.68333,3.836,3.817,3.945,1
111.71667,3.836,3.811,3.846,1
111.75,3.83,3.795,3.849,0
111.78333,3.833,3.814,3.849,0
111.81667,3.833,3.817,3.846,0
111.85,3.833,3.827,3.843,0
111.88333,3.833,3.817,3.84,0
111.91667,3.8255,3.782,3.836,0
111.95,3.833,3.817,3.849,0
111.98333,3.833,3.82,3.852,0
112.01667,3.833,3.811,3.849,0
112.05,3.836,3.811,3.856,0
112.08333,3.833,3.811,3.843,0
112.11667,3.833,3.795,3.846,0
112.15,3.833,3.824,3.846,0
112.18333,3.8315,3.817,3.852,0
112.21667,3.8315,3.817,3.84,0
112.25,3.84,3.801,3.852,0
112.28333,3.833,3.769,3.852,0
112.31667,3.833,3.824,3.849,0
112.35,3.833,3.824,3.852,0
112.38333,3.8345,3.811,3.849,0
112.41667,3.8315,3.798,3.846,0
112.45,3.8315,3.769,3.846,0
112.48333,3.836,3.824,3.846,0
112.51667,3.83,3.817,3.852,0
112.55,3.8345,3.811,3.849,0
112.58333,3.833,3.817,3.852,0
112.61667,3.8315,3.798,3.84,0
112.65,3.8345,3.824,3.846,0
112.68333,3.836,3.82,3.849,0
112.71667,3.836,3.817,3.843,0
112.75,3.8345,3.82,3.856,0
112.78333,3.824,3.769,3.846,0
112.81667,3.838,3.824,3.849,0
112.85,3.836,3.235,3.878,0
112.88333,3.833,3.817,3.843,0
112.91667,3.836,3.824,3.846,0
112.95,3.83,3.798,3.846,0
112.98333,3.83,3.817,3.849,0
113.01667,3.84,3.82,3.852,0
113.05,3.827,3.808,3.833,0
113.08333,3.83,3.811,3.849,0
113.11667,3.8315,3.792,3.849,0
113.15,3.836,3.801,3.849,0
113.18333,3.836,3.811,3.843,0
113.21667,3.833,3.817,3.846,0
113.25,3.833,3.811,3.849,0
113.28333,3.83,3.792,3.849,0
113.31667,3.8315,3.792,3.843,0
113.35,3.8285,3.814,3.843,0
113.38333,3.836,3.785,3.859,0
113.41667,3.833,3.811,3.849,0
113.45,3.836,3.811,3.859,0
113.48333,3.833,3.788,3.846,0
113.51667,3.833,3.82,3.849,0
113.55,3.833,3.824,3.843,0
113.58333,3.833,3.817,3.849,0
113.61667,3.836,3.817,3.868,0
113.65,3.83,3.776,3.846,0
113.68333,3.836,3.814,3.849,0
113.71667,3.833,3.811,3.859,0
113.75,3.833,3.817,3.849,0
113.78333,3.833,3.824,3.846,0
113.81667,3.83,3.763,3.846,0
113.85,3.833,3.814,3.849,0
113.88333,3.8345,3.82,3.849,0
113.91667,3.83,3.811,3.84,0
113.95,3.8285,3.808,3.852,0
113.98333,3.833,3.785,3.846,0
114.01667,3.833,3.798,3.849,0
114.05,3.833,3.808,3.843,0
114.08333,3.833,3.82,3.846,0
114.11667,3.836,3.817,3.849,0
114.15,3.8315,3.782,3.843,0
114.18333,3.833,3.811,3.849,0
114.21667,3.8285,3.817,3.843,0
114.25,3.833,3.808,3.849,0
114.28333,3.833,3.804,3.849,0
114.31667,3.833,3.766,3.846,0
114.35,3.824,3.817,3.846,0
114.38333,3.833,3.814,3.849,0
114.41667,3.833,3.814,3.846,0
114.45,3.833,3.824,3.846,0
114.48333,3.83,3.804,3.843,0
114.51667,3.824,3.785,3.843,0
114.55,3.833,3.804,3.846,0
114.58333,3.83,3.811,3.84,0
114.61667,3.83,3.82,3.846,0
114.65,3.833,3.817,3.843,0
114.68333,3.833,3.795,3.843,0
114.71667,3.8315,3.811,3.849,0
114.75,3.833,3.824,3.849,0
114.78333,3.82,3.804,3.856,0
114.81667,3.83,3.811,3.849,0
114.85,3.8315,3.779,3.849,0
114.88333,3.8345,3.82,3.849,0
114.91667,3.833,3.817,3.846,0
114.95,3.83,3.82,3.843,0
114.98333,3.833,3.814,3.849,0
115.01667,3.827,3.785,3.84,0
115.05,3.83,3.82,3.843,0
115.08333,3.824,3.811,3.846,0
115.11667,3.8345,3.814,3.846,0
115.15,3.83,3.801,3.843,0
115.18333,3.833,3.824,3.846,0
115.21667,3.8255,3.776,3.849,0
115.25,3.833,3.82,3.843,0
115.28333,3.833,3.82,3.849,0
115.31667,3.8285,3.814,3.836,0
115.35,3.824,3.801,3.846,0
115.38333,3.83,3.763,3.852,0
115.41667,3.833,3.82,3.849,0
115.45,3.833,3.814,3.849,0
115.48333,3.833,3.811,3.846,0
115.51667,3.833,3.817,3.875,0
115.55,3.836,3.766,3.849,0
115.58333,3.833,3.82,3.849,0
115.61667,3.83,3.811,3.849,0
115.65,3.827,3.811,3.852,0
115.68333,3.836,3.814,3.843,0
115.71667,3.83,3.76,3.843,0
115.75,3.83,3.817,3.84,0
115.78333,3.833,3.814,3.84,0
115.81667,3.8285,3.814,3.846,0
115.85,3.833,3.814,3.852,0
115.88333,3.8285,3.792,3.84,0
115.91667,3.8255,3.798,3.846,0
115.95,3.833,3.811,3.849,0
115.98333,3.833,3.667,3.849,0
116.01667,3.833,3.811,3.846,0
116.05,3.833,3.811,3.836,0
116.08333,3.83,3.798,3.846,0
116.11667,3.83,3.814,3.849,0
116.15,3.8345,3.82,3.843,0
116.18333,3.8255,3.785,3.84,0
116.21667,3.8255,3.808,3.862,0
116.25,3.833,3.808,3.849,0
116.28333,3.833,3.798,3.846,0
116.31667,3.833,3.817,3.843,0
116.35,3.833,3.82,3.846,0
116.38333,3.83,3.808,3.836,0
116.41667,3.833,3.721,3.849,0
116.45,3.83,3.811,3.846,0
116.48333,3.8255,3.811,3.84,0
116.51667,3.833,3.785,3.843,0
116.55,3.83,3.801,3.846,0
116.58333,3.8315,3.491,3.836,0
116.61667,3.827,3.811,3.846,0
116.65,3.83,3.808,3.84,0
116.68333,3.83,3.811,3.836,0
116.71667,3.827,3.814,3.843,0
116.75,3.824,3.776,3.836,0
116.78333,3.8255,3.779,3.852,0
116.81667,3.833,3.824,3.849,0
116.85,3.836,3.795,3.884,0
116.88333,3.8345,3.814,3.849,0
116.91667,3.833,3.82,3.846,0
116.95,3.8315,3.788,3.849,0
116.98333,3.83,3.804,3.849,0
117.01667,3.8315,3.82,3.852,0
117.05,3.824,3.801,3.859,0
117.08333,3.8285,3.808,3.849,0
117.11667,3.8285,3.769,3.846,0
117.15,3.827,3.804,3.843,0
117.18333,3.83,3.817,3.846,0
117.21667,3.824,3.811,3.846,0
117.25,3.833,3.82,3.849,0
117.28333,3.824,3.766,3.836,0
117.31667,3.83,3.801,3.846,0
117.35,3.824,3.811,3.852,0
117.38333,3.833,3.814,3.849,0
117.41667,3.836,3.811,3.849,0
117.45,3.824,3.779,3.84,0
117.48333,3.8285,3.811,3.836,0
117.51667,3.833,3.814,3.846,0
117.55,3.824,3.811,3.846,0
117.58333,3.827,3.817,3.843,0
117.61667,3.827,3.782,3.836,0
117.65,3.8285,3.811,3.849,0
117.68333,3.833,3.82,3.849,0
117.71667,3.83,3.798,3.852,0
117.75,3.83,3.811,3.843,0
117.78333,3.83,3.788,3.843,0
117.81667,3.83,3.785,3.836,0
117.85,3.824,3.811,3.84,0
117.88333,3.827,3.766,3.846,0
117.91667,3.82,3.785,3.852,0
117.95,3.827,3.804,3.849,0
117.98333,3.8255,3.785,3.846,0
118.01667,3.833,3.801,3.849,0
118.05,3.83,3.811,3.846,0
118.08333,3.83,3.808,3.849,0
118.11667,3.827,3.814,3.849,0
118.15,3.83,3.76,3.856,0
118.18333,3.822,3.804,3.846,0
118.21667,3.827,3.798,3.843,0
118.25,3.83,3.798,3.84,0
118.28333,3.824,3.801,3.849,0
118.31667,3.827,3.769,3.84,0
118.35,3.827,3.811,3.843,0
118.38333,3.83,3.817,3.84,0
118.41667,3.83,3.811,3.849,0
118.45,3.83,3.811,3.836,0
118.48333,3.8255,3.811,3.833,0
118.51667,3.833,3.776,3.849,0
118.55,3.8315,3.808,3.846,0
118.58333,3.83,3.798,3.843,0
118.61667,3.83,3.811,3.84,0
118.65,3.83,3.814,3.843,0
118.68333,3.83,3.769,3.843,0
118.71667,3.8315,3.817,3.843,0
118.75,3.827,3.808,3.836,0
118.78333,3.8285,3.811,3.846,0
118.81667,3.833,3.814,3.862,0
118.85,3.833,3.785,3.846,0
118.88333,3.83,3.817,3.836,0
118.91667,3.827,3.808,3.84,0
118.95,3.8285,3.811,3.846,0
118.98333,3.83,3.82,3.846,0
119.01667,3.824,3.766,3.84,0
119.05,3.824,3.811,3.852,0
119.08333,3.8315,3.817,3.852,0
119.11667,3.833,3.801,3.852,0
119.15,3.8255,3.798,3.843,0
119.18333,3.824,3.769,3.836,0
119.21667,3.827,3.808,3.849,0
119.25,3.83,3.82,3.849,0
119.28333,3.824,3.814,3.843,0
119.31667,3.827,3.814,3.849,0
119.35,3.827,3.788,3.849,0
119.38333,3.833,3.811,3.843,0
119.41667,3.83,3.811,3.849,0
119.45,3.83,3.824,3.84,0
119.48333,3.83,3.82,3.846,0
119.51667,3.824,3.801,3.836,0
119.55,3.824,3.779,3.84,0
119.58333,3.824,3.811,3.833,0
119.61667,3.824,3.744,3.836,0
119.65,3.833,3.808,3.849,0
119.68333,3.8345,3.798,3.849,0
119.71667,3.827,3.811,3.84,0
119.75,3.827,3.817,3.843,0
119.78333,3.824,3.788,3.833,0
119.81667,3.83,3.801,3.843,0
119.85,3.827,3.811,3.836,0
119.88333,3.82,3.808,3.843,0
119.91667,3.824,3.804,3.843,0
119.95,3.827,3.782,3.849,0
119.98333,3.83,3.792,3.9,0
120.01667,3.827,3.811,3.836,0
120.05,3.827,3.811,3.836,0
120.08333,3.83,3.811,3.846,0
120.11667,3.824,3.808,3.833,0
120.15,3.824,3.76,3.84,0
120.18333,3.82,3.808,3.843,0
120.21667,3.83,3.811,3.849,0
120.25,3.8285,3.552,3.849,0
120.28333,3.824,3.808,3.843,0
120.31667,3.824,3.776,3.836,0
120.35,3.827,3.817,3.84,0
120.38333,3.827,3.811,3.84,0
120.41667,3.827,3.811,3.843,0
120.45,3.83,3.801,3.84,0
120.48333,3.824,3.76,3.843,0
120.51667,3.833,3.811,3.843,0
120.55,3.83,3.801,3.843,0
120.58333,3.824,3.811,3.836,0
120.61667,3.824,3.814,3.836,0
120.65,3.8255,3.776,3.84,0
120.68333,3.8285,3.811,3.843,0
120.71667,3.827,3.792,3.84,0
120.75,3.817,3.804,3.843,0
120.78333,3.827,3.798,3.836,0
120.81667,3.833,3.782,3.843,0
120.85,3.83,3.817,3.849,0
120.88333,3.83,3.811,3.843,0
120.91667,3.83,3.814,3.84,0
120.95,3.83,3.808,3.84,0
120.98333,3.824,3.776,3.84,0
121.01667,3.8205,3.801,3.84,0
121.05,3.817,3.788,3.833,0
121.08333,3.8255,3.804,3.843,0
121.11667,3.824,3.808,3.843,0
121.15,3.827,3.804,3.846,0
121.18333,3.824,3.785,3.836,0
121.21667,3.827,3.808,3.852,0
121.25,3.8255,3.811,3.843,0
121.28333,3.827,3.811,3.843,0
121.31667,3.82,3.788,3.83,0
121.35,3.824,3.769,3.833,0
121.38333,3.8255,3.808,3.836,0
121.41667,3.83,3.801,3.843,0
121.45,3.827,3.814,3.849,0
121.48333,3.824,3.808,3.84,0
121.51667,3.827,3.788,3.836,0
121.55,3.827,3.792,3.836,0
121.58333,3.82,3.804,3.862,0
121.61667,3.8155,3.769,3.833,0
121.65,3.8255,3.798,3.926,0
121.68333,3.817,3.769,3.836,0
121.71667,3.824,3.811,3.84,0
121.75,3.824,3.814,3.846,0
121.78333,3.824,3.792,3.846,0
121.81667,3.824,3.811,3.843,0
121.85,3.824,3.779,3.833,0
121.88333,3.817,3.769,3.824,0
121.91667,3.82,3.808,3.849,0
121.95,3.824,3.801,3.843,0
121.98333,3.824,3.817,3.836,0
122.01667,3.824,3.811,3.84,0
122.05,3.824,3.769,3.84,0
122.08333,3.824,3.798,3.836,0
122.11667,3.824,3.811,3.836,0
122.15,3.8255,3.808,3.833,0
122.18333,3.824,3.801,3.836,0
122.21667,3.827,3.792,3.836,0
122.25,3.824,3.804,3.843,0
122.28333,3.82,3.75,3.833,0
122.31667,3.827,3.766,3.836,0
122.35,3.824,3.811,3.843,0
122.38333,3.824,3.811,3.836,0
122.41667,3.824,3.769,3.833,0
122.45,3.824,3.808,3.833,0
122.48333,3.824,3.798,3.833,0
122.51667,3.824,3.801,3.849,0
122.55,3.824,3.782,3.836,0
122.58333,3.824,3.814,3.836,0
122.61667,3.8185,3.772,3.83,0
122.65,3.827,3.811,3.849,0
122.68333,3.824,3.779,3.843,0
122.71667,3.817,3.801,3.827,0
122.75,3.82,3.811,3.843,0
122.78333,3.824,3.801,3.84,0
122.81667,3.824,3.792,3.836,0
122.85,3.824,3.808,3.849,0
122.88333,3.827,3.82,3.84,0
122.91667,3.824,3.811,3.84,0
122.95,3.824,3.766,3.833,0
122.98333,3.824,3.811,3.836,0
123.01667,3.824,3.801,3.843,0
123.05,3.824,3.804,3.84,0
123.08333,3.822,3.801,3.836,0
123.11667,3.817,3.776,3.833,0
123.15,3.824,3.811,3.836,0
123.18333,3.824,3.817,3.833,0
123.21667,3.824,3.811,3.833,0
123.25,3.824,3.811,3.833,0
123.28333,3.82,3.811,3.836,0
123.31667,3.811,3.769,3.83,0
