pc_time_iso,pc_time_unix,event_type,severity,message,sequence_number,lora_rssi_dbm,lora_snr_db,receiver_running,radio_enabled,radio_initialized,non_telemetry_packets,decode_errors,lora_crc_errors,command_tx_count,command_tx_failures,details_json
2026-07-28T11:27:31.596439+00:00,1785238051.596439,telemetry_received,info,Received v8 telemetry sequence 9,9,-55,9.75,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:27:41.881130+00:00,1785238061.88113,telemetry_ack_sent,info,Ground acknowledged received telemetry,10,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,10""}"
2026-07-28T11:27:41.881130+00:00,1785238061.88113,telemetry_received,info,Received v8 telemetry sequence 10,10,-61,11.75,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:27:52.176932+00:00,1785238072.176932,telemetry_ack_sent,info,Ground acknowledged received telemetry,11,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,11""}"
2026-07-28T11:27:52.176932+00:00,1785238072.176932,telemetry_received,info,Received v8 telemetry sequence 11,11,-60,10.5,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:28:02.473049+00:00,1785238082.473049,telemetry_ack_sent,info,Ground acknowledged received telemetry,12,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,12""}"
2026-07-28T11:28:02.473049+00:00,1785238082.473049,telemetry_received,info,Received v8 telemetry sequence 12,12,-56,12.0,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:28:05.804583+00:00,1785238085.804583,dashboard_disconnected,info,Dashboard WebSocket disconnected,,,,True,True,True,0,0,0,0,0,"{""active_connections"":1,""client_host"":""2001:4ca0:0:f296:7c16:8c1f:207c:c8de"",""client_port"":0}"
2026-07-28T11:28:05.999530+00:00,1785238085.99953,dashboard_connected,info,Dashboard WebSocket connected,,,,True,True,True,0,0,0,0,0,"{""active_connections"":2,""client_host"":""2001:4ca0:0:f296:7c16:8c1f:207c:c8de"",""client_port"":0}"
2026-07-28T11:28:12.825716+00:00,1785238092.825716,telemetry_ack_sent,info,Ground acknowledged received telemetry,13,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,13""}"
2026-07-28T11:28:12.825716+00:00,1785238092.825716,telemetry_received,info,Received v8 telemetry sequence 13,13,-63,12.5,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:28:23.429689+00:00,1785238103.429689,telemetry_ack_sent,info,Ground acknowledged received telemetry,14,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,14""}"
2026-07-28T11:28:23.429689+00:00,1785238103.429689,telemetry_received,info,Received v8 telemetry sequence 14,14,-56,12.0,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:28:33.847435+00:00,1785238113.847435,telemetry_ack_sent,info,Ground acknowledged received telemetry,15,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,15""}"
2026-07-28T11:28:33.847435+00:00,1785238113.847435,telemetry_received,info,Received v8 telemetry sequence 15,15,-67,12.25,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:28:44.132677+00:00,1785238124.132677,telemetry_ack_sent,info,Ground acknowledged received telemetry,16,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,16""}"
2026-07-28T11:28:44.132677+00:00,1785238124.132677,telemetry_received,info,Received v8 telemetry sequence 16,16,-63,12.25,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:28:54.443388+00:00,1785238134.443388,telemetry_ack_sent,info,Ground acknowledged received telemetry,17,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,17""}"
2026-07-28T11:28:54.443388+00:00,1785238134.443388,telemetry_received,info,Received v8 telemetry sequence 17,17,-59,12.0,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:29:04.383416+00:00,1785238144.383416,dashboard_connected,info,Dashboard WebSocket connected,,,,True,True,True,0,0,0,0,0,"{""active_connections"":3,""client_host"":""2001:4ca0:e:49:497f:7e9e:10d2:4248"",""client_port"":0}"
2026-07-28T11:29:04.748654+00:00,1785238144.748654,telemetry_ack_sent,info,Ground acknowledged received telemetry,18,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,18""}"
2026-07-28T11:29:04.749218+00:00,1785238144.749218,telemetry_received,info,Received v8 telemetry sequence 18,18,-67,12.25,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:29:15.053107+00:00,1785238155.053107,telemetry_ack_sent,info,Ground acknowledged received telemetry,19,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,19""}"
2026-07-28T11:29:15.053107+00:00,1785238155.053107,telemetry_received,info,Received v8 telemetry sequence 19,19,-57,12.0,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:29:25.350089+00:00,1785238165.350089,telemetry_ack_sent,info,Ground acknowledged received telemetry,20,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,20""}"
2026-07-28T11:29:25.350089+00:00,1785238165.350089,telemetry_received,info,Received v8 telemetry sequence 20,20,-62,12.25,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:29:35.639305+00:00,1785238175.639305,telemetry_ack_sent,info,Ground acknowledged received telemetry,21,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,21""}"
2026-07-28T11:29:35.639305+00:00,1785238175.639305,telemetry_received,info,Received v8 telemetry sequence 21,21,-70,12.25,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:29:45.936224+00:00,1785238185.936224,telemetry_ack_sent,info,Ground acknowledged received telemetry,22,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,22""}"
2026-07-28T11:29:45.936224+00:00,1785238185.936224,telemetry_received,info,Received v8 telemetry sequence 22,22,-67,12.5,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:29:56.240143+00:00,1785238196.240143,telemetry_ack_sent,info,Ground acknowledged received telemetry,23,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,23""}"
2026-07-28T11:29:56.241568+00:00,1785238196.241568,telemetry_received,info,Received v8 telemetry sequence 23,23,-67,12.0,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:30:06.565417+00:00,1785238206.565417,telemetry_ack_sent,info,Ground acknowledged received telemetry,24,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,24""}"
2026-07-28T11:30:06.565417+00:00,1785238206.565417,telemetry_received,info,Received v8 telemetry sequence 24,24,-76,11.5,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:30:16.843394+00:00,1785238216.843394,telemetry_ack_sent,info,Ground acknowledged received telemetry,25,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,25""}"
2026-07-28T11:30:16.843394+00:00,1785238216.843394,telemetry_received,info,Received v8 telemetry sequence 25,25,-63,12.5,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:30:21.157068+00:00,1785238221.157068,dashboard_disconnected,info,Dashboard WebSocket disconnected,,,,True,True,True,0,0,0,0,0,"{""active_connections"":2,""client_host"":""2001:4ca0:0:f296:7c16:8c1f:207c:c8de"",""client_port"":0}"
2026-07-28T11:30:21.386177+00:00,1785238221.386177,dashboard_connected,info,Dashboard WebSocket connected,,,,True,True,True,0,0,0,0,0,"{""active_connections"":3,""client_host"":""2001:4ca0:0:f296:7c16:8c1f:207c:c8de"",""client_port"":0}"
2026-07-28T11:30:27.140514+00:00,1785238227.140514,telemetry_ack_sent,info,Ground acknowledged received telemetry,26,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,26""}"
2026-07-28T11:30:27.141529+00:00,1785238227.141529,telemetry_received,info,Received v8 telemetry sequence 26,26,-61,12.25,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:30:37.450000+00:00,1785238237.45,telemetry_ack_sent,info,Ground acknowledged received telemetry,27,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,27""}"
2026-07-28T11:30:37.451943+00:00,1785238237.451943,telemetry_received,info,Received v8 telemetry sequence 27,27,-67,12.0,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:30:42.173147+00:00,1785238242.173147,dashboard_disconnected,info,Dashboard WebSocket disconnected,,,,True,True,True,0,0,0,0,0,"{""active_connections"":2,""client_host"":""2001:4ca0:0:f296:7c16:8c1f:207c:c8de"",""client_port"":0}"
2026-07-28T11:30:42.367776+00:00,1785238242.367776,dashboard_connected,info,Dashboard WebSocket connected,,,,True,True,True,0,0,0,0,0,"{""active_connections"":3,""client_host"":""2001:4ca0:0:f296:7c16:8c1f:207c:c8de"",""client_port"":0}"
2026-07-28T11:30:47.760156+00:00,1785238247.760156,telemetry_ack_sent,info,Ground acknowledged received telemetry,28,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,28""}"
2026-07-28T11:30:47.760156+00:00,1785238247.760156,telemetry_received,info,Received v8 telemetry sequence 28,28,-69,12.0,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:30:58.055622+00:00,1785238258.055622,telemetry_ack_sent,info,Ground acknowledged received telemetry,29,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,29""}"
2026-07-28T11:30:58.056635+00:00,1785238258.056635,telemetry_received,info,Received v8 telemetry sequence 29,29,-72,12.25,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:31:08.344789+00:00,1785238268.344789,telemetry_ack_sent,info,Ground acknowledged received telemetry,30,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,30""}"
2026-07-28T11:31:08.344789+00:00,1785238268.344789,telemetry_received,info,Received v8 telemetry sequence 30,30,-79,12.0,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:31:18.647643+00:00,1785238278.647643,telemetry_ack_sent,info,Ground acknowledged received telemetry,31,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,31""}"
2026-07-28T11:31:18.647643+00:00,1785238278.647643,telemetry_received,info,Received v8 telemetry sequence 31,31,-76,11.5,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:31:28.941363+00:00,1785238288.941363,telemetry_ack_sent,info,Ground acknowledged received telemetry,32,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,32""}"
2026-07-28T11:31:28.941363+00:00,1785238288.941363,telemetry_received,info,Received v8 telemetry sequence 32,32,-72,12.25,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:31:39.252134+00:00,1785238299.252134,telemetry_ack_sent,info,Ground acknowledged received telemetry,33,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,33""}"
2026-07-28T11:31:39.252637+00:00,1785238299.252637,telemetry_received,info,Received v8 telemetry sequence 33,33,-72,12.25,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:31:49.535066+00:00,1785238309.535066,telemetry_ack_sent,info,Ground acknowledged received telemetry,34,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,34""}"
2026-07-28T11:31:49.535066+00:00,1785238309.535066,telemetry_received,info,Received v8 telemetry sequence 34,34,-71,12.25,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:31:53.830985+00:00,1785238313.830985,dashboard_connected,info,Dashboard WebSocket connected,,,,True,True,True,0,0,0,0,0,"{""active_connections"":4,""client_host"":""2001:4ca0:0:f296:bdd7:7b0d:8f90:f259"",""client_port"":0}"
2026-07-28T11:31:55.612594+00:00,1785238315.612594,dashboard_disconnected,info,Dashboard WebSocket disconnected,,,,True,True,True,0,0,0,0,0,"{""active_connections"":3,""client_host"":""2001:4ca0:0:f296:7c16:8c1f:207c:c8de"",""client_port"":0}"
2026-07-28T11:31:56.153664+00:00,1785238316.153664,dashboard_connected,info,Dashboard WebSocket connected,,,,True,True,True,0,0,0,0,0,"{""active_connections"":4,""client_host"":""2001:4ca0:0:f296:7c16:8c1f:207c:c8de"",""client_port"":0}"
2026-07-28T11:31:59.831320+00:00,1785238319.83132,telemetry_ack_sent,info,Ground acknowledged received telemetry,35,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,35""}"
2026-07-28T11:31:59.831320+00:00,1785238319.83132,telemetry_received,info,Received v8 telemetry sequence 35,35,-75,11.75,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:32:10.121131+00:00,1785238330.121131,telemetry_ack_sent,info,Ground acknowledged received telemetry,36,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,36""}"
2026-07-28T11:32:10.121131+00:00,1785238330.121131,telemetry_received,info,Received v8 telemetry sequence 36,36,-72,12.5,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:32:20.429198+00:00,1785238340.429198,telemetry_ack_sent,info,Ground acknowledged received telemetry,37,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,37""}"
2026-07-28T11:32:20.429198+00:00,1785238340.429198,telemetry_received,info,Received v8 telemetry sequence 37,37,-77,11.5,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:32:31.003926+00:00,1785238351.003926,telemetry_ack_sent,info,Ground acknowledged received telemetry,38,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,38""}"
2026-07-28T11:32:31.003926+00:00,1785238351.003926,telemetry_received,info,Received v8 telemetry sequence 38,38,-71,10.5,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:32:41.382535+00:00,1785238361.382535,telemetry_ack_sent,info,Ground acknowledged received telemetry,39,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,39""}"
2026-07-28T11:32:41.382535+00:00,1785238361.382535,telemetry_received,info,Received v8 telemetry sequence 39,39,-63,12.0,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:32:49.607463+00:00,1785238369.607463,dashboard_disconnected,info,Dashboard WebSocket disconnected,,,,True,True,True,0,0,0,0,0,"{""active_connections"":3,""client_host"":""2001:4ca0:0:f296:7c16:8c1f:207c:c8de"",""client_port"":0}"
2026-07-28T11:32:49.791255+00:00,1785238369.791255,dashboard_connected,info,Dashboard WebSocket connected,,,,True,True,True,0,0,0,0,0,"{""active_connections"":4,""client_host"":""2001:4ca0:0:f296:7c16:8c1f:207c:c8de"",""client_port"":0}"
2026-07-28T11:32:51.939228+00:00,1785238371.939228,telemetry_ack_sent,info,Ground acknowledged received telemetry,40,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,40""}"
2026-07-28T11:32:51.939228+00:00,1785238371.939228,telemetry_received,info,Received v8 telemetry sequence 40,40,-59,12.0,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:33:02.514563+00:00,1785238382.514563,telemetry_ack_sent,info,Ground acknowledged received telemetry,41,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,41""}"
2026-07-28T11:33:02.514563+00:00,1785238382.514563,telemetry_received,info,Received v8 telemetry sequence 41,41,-61,12.25,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:33:12.802552+00:00,1785238392.802552,telemetry_ack_sent,info,Ground acknowledged received telemetry,42,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,42""}"
2026-07-28T11:33:12.802552+00:00,1785238392.802552,telemetry_received,info,Received v8 telemetry sequence 42,42,-55,11.25,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:33:23.094930+00:00,1785238403.09493,telemetry_ack_sent,info,Ground acknowledged received telemetry,43,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,43""}"
2026-07-28T11:33:23.094930+00:00,1785238403.09493,telemetry_received,info,Received v8 telemetry sequence 43,43,-66,9.25,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:33:33.399677+00:00,1785238413.399677,telemetry_ack_sent,info,Ground acknowledged received telemetry,44,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,44""}"
2026-07-28T11:33:33.399677+00:00,1785238413.399677,telemetry_received,info,Received v8 telemetry sequence 44,44,-64,12.0,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:33:43.701567+00:00,1785238423.701567,telemetry_ack_sent,info,Ground acknowledged received telemetry,45,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,45""}"
2026-07-28T11:33:43.702602+00:00,1785238423.702602,telemetry_received,info,Received v8 telemetry sequence 45,45,-71,12.0,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:33:53.998258+00:00,1785238433.998258,telemetry_ack_sent,info,Ground acknowledged received telemetry,46,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,46""}"
2026-07-28T11:33:53.998258+00:00,1785238433.998258,telemetry_received,info,Received v8 telemetry sequence 46,46,-79,12.75,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:34:04.298736+00:00,1785238444.298736,telemetry_ack_sent,info,Ground acknowledged received telemetry,47,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,47""}"
2026-07-28T11:34:04.298736+00:00,1785238444.298736,telemetry_received,info,Received v8 telemetry sequence 47,47,-85,11.5,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:34:14.592800+00:00,1785238454.5928,telemetry_ack_sent,info,Ground acknowledged received telemetry,48,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,48""}"
2026-07-28T11:34:14.592800+00:00,1785238454.5928,telemetry_received,info,Received v8 telemetry sequence 48,48,-88,12.0,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:34:24.898699+00:00,1785238464.898699,telemetry_ack_sent,info,Ground acknowledged received telemetry,49,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,49""}"
2026-07-28T11:34:24.900214+00:00,1785238464.900214,telemetry_received,info,Received v8 telemetry sequence 49,49,-89,12.0,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:34:35.200151+00:00,1785238475.200151,telemetry_ack_sent,info,Ground acknowledged received telemetry,50,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,50""}"
2026-07-28T11:34:35.200151+00:00,1785238475.200151,telemetry_received,info,Received v8 telemetry sequence 50,50,-88,12.25,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:34:45.501897+00:00,1785238485.501897,telemetry_ack_sent,info,Ground acknowledged received telemetry,51,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,51""}"
2026-07-28T11:34:45.501897+00:00,1785238485.501897,telemetry_received,info,Received v8 telemetry sequence 51,51,-96,11.25,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:34:55.895087+00:00,1785238495.895087,telemetry_ack_sent,info,Ground acknowledged received telemetry,52,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,52""}"
2026-07-28T11:34:55.896180+00:00,1785238495.89618,telemetry_received,info,Received v8 telemetry sequence 52,52,-92,11.75,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:35:06.186793+00:00,1785238506.186793,telemetry_ack_sent,info,Ground acknowledged received telemetry,53,,,True,True,True,0,0,0,0,0,"{""payload"":""ACK,53""}"
2026-07-28T11:35:06.187836+00:00,1785238506.187836,telemetry_received,info,Received v8 telemetry sequence 53,53,-93,12.0,True,True,True,0,0,0,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
